,Name,Category,Style,Star,Date,Rating,ReviewTitle,Review,Sentiment
5451,Shang Palace,Eatery,['Restaurants'],4.5,Sep-22,5,A must to try,Excellent service atmosphere more importantly the food was over the top but it’s very very expensive but totally worth it.,positive
5452,Shang Palace,Eatery,['Restaurants'],4.5,Sep-22,5,Fine dining experience,Dining experience at Shang Palace is exceptional. Good and attentive service. Special thanks to Mei Yoke. She is experience and make sure the food is served well spaced and not rushing. This is all about fine dining. Food quality is best too.,positive
5453,Shang Palace,Eatery,['Restaurants'],4.5,Sep-22,5,"Beautiful ambience, great food, wonderful service","We had a lovely dinner and impeccable service from Chef Daniel and Eric Leung. Despite the busy hour, they made time to interact with all guests and our daughter. Food was exquisite and definitely worth a revisit!",positive
5454,Shang Palace,Eatery,['Restaurants'],4.5,Sep-22,5,shang place service,eunice from shang place service is good ambience is good and its a good place for chit chating and eating,positive
5455,Shang Palace,Eatery,['Restaurants'],4.5,Aug-22,5,Great service and food!,"Had the executive set lunch and it was great! Special kudos to Harry, who helped address our needs and provided good service. Highly recommend!",positive
5456,Shang Palace,Eatery,['Restaurants'],4.5,Aug-22,4,Elegant dining,"Liked the soup of the day, pepper beef, frog legs, roast chicken, and crab meat fried noodles, but less impressed with the seafood Claypot and the asparagus veggies. Lovely atmosphere and attentive service, great for special occasions.",positive
5457,Shang Palace,Eatery,['Restaurants'],4.5,Jul-22,5,Top service and tasty food,This is an experience that should not be missed. We ate there every night during our stay at the Shangri La Singapore. Lots of choice and very tasty food with top service.,positive
5458,Shang Palace,Eatery,['Restaurants'],4.5,Jul-22,5,A restaurant that never disappoint,"Comfortable environment, variety of menu Michilen standard of cooking Very efficient and friendly service staff A good place for family occasion",positive
5459,Shang Palace,Eatery,['Restaurants'],4.5,Jul-22,2,"Wrong orders delivered, not many options for vegetarians . Overall terrible service. Never again","They delivered non veg instead of veg. Not even an apology for this blunder. Very poor service, no attention to details.",negative
5460,Shang Palace,Eatery,['Restaurants'],4.5,Jun-22,5,Dinner,"The food is nice and tasty, environment is comfortable, service is good. Definitely will be back again soon :)",positive
5461,Shang Palace,Eatery,['Restaurants'],4.5,May-22,5,Five Star service & the best cantonese food in Singapore,Strongly recommend Lobster Noodles & Crystal Dumpling. The taste is amazing. Specially thanks to Eric and his colleagues. They were attentive and provided five star service. All of my guests are full of praise with the food & the service.,positive
5462,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Feb-23,5,"Exquisite Japanese Omakase dining, in a cosy setting, impeccable service and the chef performs in front of you!","Exquisite Japanese Omakase dining, in a cosy setting, impeccable service and the chef performs in front of you!",positive
5463,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jan-23,5,Re : Great place for Omasake,"Fresh food, great service . The restaurant sent reminders and also give tips on where to park. The staff is very attentive. it was raining when we left the restaurant. They offered to shelter us to our car. The fish is fresh and yummy.",positive
5464,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Dec-22,5,Great service and Food!,Very good service ! Chefs are friendly and the food is delicious. Location is also convenient since it is near to mrt station,positive
5465,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Nov-22,5,Excellent food at reasonable price!!,Fantastic value for lunch set. Still good food and great taste. Repeated visits. Very easy to make reservations via Chope app. Shinzo's staff will call one day in advance of the appointment date to confirm.,positive
5466,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jun-22,5,A fun and nice experience,"The chefs were all so nice and friendly, they made us feel welcome. I went with friends and everybody had a fun and relaxing time. The food was excellent.",positive
5467,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,May-22,4,"Cozy, friendly and Authentic Japanese Cuisine","Though the place is small, the staff are friendly and the sushi are marvelous. They even gave us a small piece of cake after knowing that it's 1 of the guest birthday.",positive
5468,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Apr-22,5,Excellent food at reasonable price!!,"I am a long time regular, going there for lunch and dinner. Their lunch sets are unbeatable in terms of food quality, taste and pricing. Best in Town!!",positive
5469,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Feb-22,5,Birthday lunch,Our lunch at shinzo was amazing. Compliments to chef Xiang. Would definitely come back again and try out a different menu. Love the whole experience!,positive
5470,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Sep-21,1,Stay away,I have been to almost every omakase restaurants in SG and the quality of this feels like a bento set. It was a waste of time.,positive
5471,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Apr-21,5,Good Value Omakase,"Ingredients were extremely fresh, taste is equisite. Chef specially arranged one more cooked dish to replace the item in the menu. Excellent Service. Value for money! Will come again.",positive
5472,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Mar-21,5,Great Japanese omasake. Friendly,"Great Japanese omasake. Friendly staffs, supreme food, fresh sashimi and sushi. Reservation is required as it is very popular.",positive
5473,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jan-21,5,Excellent food and company,Food at Shinzo is very fresh and good quality. Chef Patrick and Kevin were also very friendly. Enjoyed my dinner.,positive
5474,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Dec-20,5,Friendly Staff and Excellent Food,"Staff are friendly and the Chef was detailed in preparing the food, also give introduction on some ingredient which we are not so familiar with. Cozy Atmosphere. Good",positive
5475,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Nov-20,5,Wonderful experience,"Shinzo Chef Patrick and team went the extra mile in making sure my best friend birthday experience in their restaurant was fun, enjoyable and memorable. Food is fresh.. should try..",positive
5476,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Sep-20,5,"Good food, good ambience","It was a good experience with good quality food, friendly staff and good ambience. Will look forward to next visit again.",positive
5477,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jul-20,5,Exquisite Japanese food in great atmosphere,A great treat to dine at Shinzo. Excellent food and great atmosphere in cosy informal set up. Fantastic to see the chefs at work creating wonderful dishes from the freshest ingredients.,positive
5478,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jul-20,5,"Great Service, Amazing Food (:","We went for an early bird special that the restaurant had and was pleasantly surprised by just how good it was! The place is unassuming, has excellent service, and the chefs were all very friendly too. The food, of course, was amazing ((:",positive
5479,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jun-20,5,"Fantastic food, friendly chefs, great ambience, will definitely go back with friends for a good time","Fantastic food, great ambience, great friendly staff, love the new menu, superb!!! Definitely recommended.",positive
5480,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Dec-18,4,Luncheon,Small but cosy. Chef Lawrence and team are simply outstanding. Food is always consistently well presented and tasteful. One of the best exclusive Japanese restaurant for me.,positive
5481,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Aug-19,4,Food is okay for the expensive price.,"The omakase lunch set is about $68 per pax (Total $170 for 2 persons), the food is of good quality, but could be better to make the money worth.",negative
5482,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jun-19,2,Poor service for an omakase,Chefs gave preferential treatment to some diners - we were conveniently ignored and given smaller portions,negative
5483,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jun-19,5,Hide away place with good food,Very nice quite place with quality food. Service was excellent. As there are a few chef catering to only a few sitting. Food are served promptly.,positive
5484,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Apr-19,4,An early dinner with a date,"Generally , I’m happy with the food quality and services. Good timing on every dish and good pacing and waiting for us to finish each dish.",positive
5485,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Mar-19,3,Average for the promo omasake,"Had the promo omasake, the hot food served was rather normal where one can make it at home. The sushi was not too bad. Will not recommend the promo omakase.",positive
5486,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Mar-19,5,Superb,Simply the best place to bring your loved one and family to enjoy the best Japanese food in Singapore.,positive
5487,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jan-19,3,fastfood,"couldn't work out if the service was incredibly efficient or they just wanted me to leave as soon as possible - either way it was a super fast experience, food was good but I wont be going back",positive
5488,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Dec-18,5,Lunch,The food was super delicious and the service is good. All my friends enjoy the food and service. I will consider to go there again.,positive
5489,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Oct-18,5,GREAT TIME AT SHINZO,Fantastic time with Lawrence and his gang.after a 2-Year absence. Great food and warm atmosphere. Even my daughter was singing with Lawrence towards the end of our lunch. Will be back for dinner next month when I have saved enough..,positive
5490,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Sep-18,5,Very authentic Japanese cuisine,It was like being in Japan. The restaurant offers a great selection of the most fresh sashimi grade fish and other authentic specialties. Early bird bookings can get a fix menu for a special price.,positive
5491,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Sep-18,1,Ordinary and overpriced,"Below expectations for an omakase, food is ordinary and nothing special compared to other omakase restaurants.",positive
5492,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Feb-18,4,Value for money and no frills,We went for the early bird omakase which has a time limit on your meal. Sashimi slices were generous and the tempura is good. Very decent quality for the price point.,positive
5493,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jan-18,5,Nice Food,I like the food there. And the service by the waiter and waitress are excellent. I will drop by again if given the chance to Singapore for business trip.,positive
5494,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jan-18,4,Cosy Japanese lunch,I ordered a wagyu beef set lunch which was about average. There is nothing outstanding and the quantity seems to have diminshed. I thought the food I had was much better when I visited this restaurant one month ago.,positive
5495,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Dec-17,5,Omakase Lunch,"Fantastic food, great service, freshest of produce. Perfect! Decent portion meals and good attention to dietary constrains. Reservation is highly recomended!",positive
5496,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Nov-17,5,One of best Japanese Food in town,Have come back to this place many times. It's a small place hard to get seat. By accident sawbcan use Chope to book. Very convenient. Set lunch are value for money. Come around 1.30pm if can't get reservations as they close 2.30 for lunch.,positive
5497,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Oct-17,5,Excellent Jap cuisine,The food was good and the service was great. We had a pleasant dining experience. Keep up the good work and worth visiting another time soon.,positive
5498,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Oct-17,5,Thanks for everything!,Thank you chef Lawence Chia and all staffs to make my wife’s birthday a memorable one! For sure we will come back again and again!,positive
5499,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Sep-17,5,Japanese in Chinatown,"This is a favourite for excellent sashimi, sushi and cooked food. Good sake menu too. But best of all, is the excellent service from the chefs and waitstaff.",positive
5500,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Aug-17,4,Umami!,"My first omakase experience and it was amazing! Sashimi was fresh, sushi was very well done. I personally liked their special dish, the Chilled Thin Udon in Truffle Oil. Definitely worth a try :)",positive
5501,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Sep-17,5,Great lunch,"This place is just perfect. Excellent food, great chefs, top service. Small restaurant but the set up is just awesome. Probably need reservation, we were just lucky I guess getting a seat when we arrived.",positive
5502,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Aug-17,5,Family Dinner,I like the casual atmosphere where you can see the chef prepare the food. A bit rowdy the night we were there as there was a hen party. Very one was quite high with too much sake. Chefs are really friendly and engaging.,positive
5503,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Jul-17,3,Only regulars,Food was average. There are better value places. Not good to go with clients unless you are a regular as they get all the attention. Noisy and cramp. Wait staff is attentive.,negative
5504,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Apr-17,4,GOOD ATMOSPHERE AND FRESH DISHES,"A casual yet high quality omakase ingredients , min 200 per pax excluding drinks, hence if you feeling a little budget, go for the early omakase dinner or just order ala carte and enjoy the drinks. Try ask for counter seats.",positive
5505,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Apr-17,5,Cozy Experience,Friendly staff who make customers feel at home every single visit. Omakase always surprises the taste buds!,positive
5506,Shinzo Japanese Cuisine,Eatery,['Restaurants'],4.5,Apr-17,4,Nice lunch set,A nice variety of set lunch to choose from. Small restaurant with authentic Japanese cuisine. Service is friendly and efficient. Sashimi were delicious. Must book during week day,positive
5507,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-23,5,Enjoyed the different masala tea,When I went for business meeting enjoyed the food and the different masala tea service was good and excellent,positive
5508,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-23,5,Nice and chill restaurant in Little India,First time seeing a masala tea with enhanced flavours of the cinnamon stick. Definitely a must try..,positive
5509,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Feb-23,5,Best place to try good vegetarian food,"Excellent vegetarian place. There are numerous fusion loads to choose from, including Indian and Mexican menus. The food was flavorful and delectable. Portion size was reasonable for the price. Friendly staff and excellent service. Overall, it was a pleasant experience. I will definitely return.",positive
5510,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Feb-23,5,One of the best vegetarian place you can find,Shivam has really wide variety and delicious food to choose from! Food portions are big for family to dine together and share. Definitely highly recommend 👍🏼👍🏼👍🏼,positive
5511,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jan-23,5,Superb Masala Chai,"I was having Business Meeting at Shivam Restaurant , had their Masala Tea which I would recommend to all the Masala Tea lovers out there . The unique part in the Chai was the Cinnamon Stick AKA ""stirrer stick"" adding more Aroma to the Tea.",positive
5512,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jan-23,5,Good variety of food and food is delicious!,"They have wide variety of food that caters to different taste buds. The food is delicious too! We forgot to take pic before eating. They also have a lift to 2nd level as well, can host parties etc. Worth a visit!",positive
5513,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Dec-22,5,Great Food - Will visit again,Great quality vegetarian food. Wide varieties of menu to chose from. The food was flavour full & delicious. Portion size was value for pretty good. Friendly staff crew with excellent service. Overall a pleasant experience. Definitely will visit again.,positive
5514,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-22,5,Good Indian food,"Our family friend recommended this place, this restaurant serves 5 cuisines. We tried sizzler pasta. It tastes good. We enjoyed the food",positive
5515,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-22,5,Really great ambience and good food,Shivam restaurant is at the heart of the City just opposite Mustafa. Great ambience and good food. I encourage people to visit and enjoy the tasty food.,positive
5516,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-22,5,Excellent food,"My friend recommended this restaurant, tried jalebi and other snacks. Excellent taste and I enjoyed the food",positive
5517,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Nov-22,5,Good vegetarian option,I had a sizzler Mexican rice. First time trying vegetarian version of Mexican rice. Taste good. This restaurant got many other options. Will definitely try again!,positive
5518,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Oct-22,5,Best Indian Restaurant experience!,Greatly enjoyed my time dining here. Appreciate the great good and great service. Definitely one of the restaurants I’d keep coming back to!,positive
5519,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Oct-22,5,Good vegetarian food,"I went with my friends, very good food, menu choices are many.. tried chole batura. Very tasty and I enjoyed",positive
5520,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Sep-22,2,Average restaurant,There are many good Indian restaurants in Singapore. This was average at best . Staff were ok but still a long way from 5 star service,positive
5521,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Sep-22,5,Good vegetarian restaurant,"Visited this restaurant after seeing the review, tried punjabi thali. Food was food and I enjoyed the taste. Staff were courteous and recommended correct choices according to my requirements.",positive
5522,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Aug-22,5,Great food,My friend recommended this place. We tried Punjabi and Gujarati Thali and they were delicious 😊 They do have varieties of options and I strongly recommend this place for a perfect feast.,positive
5523,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Aug-22,5,Good North Indian food,"I was looking for good lunch, i noticed Shivam serves thali. I tried North Indian thali, good taste, reasonable portion. Enjoyed the food. Need to visit again and try other cuisine Mexican and Italian food.",positive
5524,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Aug-22,5,Good Gujarati Food,"I am a South Indian, my friend recommended me to try Gujarati veg food here, I had kichadi and patra, excellent taste and I loved it.",positive
5525,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Aug-22,5,Good taste and service,"I went with my friends, tried masala kichadi. Homely taste, enjoyed the food. Lot of menu varieties and multi cuisine food. Need to visit again and try other food",positive
5526,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,May-22,5,BEST INDIAN RESTURANT,"This is my absolute favorite eatery in Singapore. The food is always fantastic and no matter what I order I'm always pleased with my mess! waiters are also great and always effective, happy and polite",positive
5527,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jul-22,5,Great Indian food,"Went to Singapore on a business trip, i was searching for Indian chaat and snacks, i had few snacks with my colleagues, we all enjoyed the food. Varieties of food, good service and traveller friendly",positive
5528,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jul-22,5,Good Indian food,"I went with my friends, excellent menu choices, good service and good taste. Enjoyed North Indian food and sabji",positive
5529,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jul-22,5,Nice good food,"My friend recommended this restaurant, I tried paneer tikka, it’s a cottage cheese. Good taste and I loved it. Need to visit again and try other foods",positive
5530,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jul-22,5,Good vegetarian food,"I enjoyed their most unique, fragrant and delicious masala tea. Uniqueness is you will get a cinnamon stick as stirrer instead of spoon. Must to try. Other disk to try is Patra. Made from a huge leaf which is edible",positive
5531,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jul-22,5,Excellent food,"I went with my friends and tried fried rice and Gobi Manchurian, tastes very good. Good service, staff also good....",positive
5532,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Great Indian cuisine that is extremely delicious!,"went with my friends, menu varieties are good. i tired sandwich, prepared with Indian spice twist. good taste and good service. will gi again to try other menu varieties",positive
5533,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Excellent Gujarati food,"I came to Singapore last week, I was searching for Gujarati food. My friend told me to try thali here. I visited today and had Gujarati thali, homely authentic taste. Must visit again and try other Gujarati food here.",positive
5534,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Good Indian Vegetarian food,"Happy and delicious Indian food. My friend recommended to try vada pav and masala tea, very tasty and I truly enjoyed. Need to visit again to try other menu varieties",positive
5535,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Excellent food and staff,"It is my first time eating Indian food and it was really good, I particularly liked the puffed rice with tangerine paste and pizza!",positive
5536,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Fabulous food,Very very good food loved it . A must visit place in Singapore amazing food with perfect taste Must try pasta roll & nachos,positive
5537,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Good Indian Vegetarian food,"I went with my friends, good taste, nice service and variety of menu options. All the food are tasty from starter to main dish. Must recommend",positive
5538,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Awesome Vegetarian Food !,"Went with family, had a wonderful experience in terms of great ambiance & Awesome Quality Food Varieties. Location very convenient as just opp to Mustafa Center, Highly recommended !!!",positive
5539,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jun-22,5,Very food good,"Went with my friends, what a menu varieties?? Wow had starters, taco's.. my favorite is roasted capsicum with cheesy Nacho's.",positive
5540,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,May-22,5,Good Indian veg food,"I went with my friends after seeing the reviews, ordered thali, good portions, variety of Sabji, nice taste. Their menu choices are good. Must come again",positive
5541,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,May-22,4,Good vegetarian restaurant,"Good vegetarian restaurant in little India, close to Mustafa center. Tasty fresh food, kind waiter. We had a nice moment with fiends.",positive
5542,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Apr-22,5,Good Indian restaurant,"I tried North Indian food in various restaurants in Singapore, but this restaurant food stands different. Very good service, great taste",positive
5543,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Apr-22,5,Sedu,"Recomended by friends. Visites this hotel. Good Variety of Vegetarian Food, Hospitality was good, Nice Ambience.. Will visit again...Will recomend to my friends..",positive
5544,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Apr-22,5,Good indian food,"I went with my friends, excellent service, good homely food taste, enjoyed well. Must recommend for all.",positive
5545,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Apr-22,5,Good indian food,"My friebd recommended this place, variety of menu options. Good taste, good service, nice ambience. Enjoyed very well",positive
5546,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Apr-22,5,Vegetarian Indian food in a new way.,Food was good. Friendly staff. Easier to order from online menu otherwise staff recommendation was also good. The masala tea is a must try.,positive
5547,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Apr-22,5,Best time after Mustafa shopping!,I tried coffee and vada Pav a perfect place for a family timing!!! Good service and quality taste !!!!!!!!!!!!!!!!!!!!!,positive
5548,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Good Indian food,"I saw the pics and review in Instagram page, tried briyani and naan. Good taste and they got lot of food item’s. Will come again",positive
5549,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Tasty Indian Vegetarian food,"They have a variety of food options to choose from Indian, Italian and Mexican cuisine and the food was very tasty. Good service and ambience too.",positive
5550,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Good Indian Food,"I recently came to Singapore, waiting to taste good homely food. I found this restaurant while walking around Syed alwi road, tried north Indian Thali. Homely authentic taste. I want to go again and try other Food",positive
5551,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Yum,"Very good food. We ordered some vegan and gluten-free patras, dhokla, batata vadas and pakoras for our friends. Was delicious. The manager is also extremely helpful",positive
5552,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Veg means Shivam,Authentic yam... Mouth refreshing... Easy choice after shopping Worth for money and must try Jalebi sweet,positive
5553,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Excellent menu choices,"Went with my friends, variety of menu choices. I tried cheesy nachos with roasted capsicum. Very tasty and I liked it very much. Want to go again and try other dishes",positive
5554,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Mar-22,5,Excellent Indian food,"Menu vareties are good, good service and good taste. My friend recommended to try here, it’s worth trying. I will come again",positive
5555,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Feb-22,5,Excellent menu varieties,"Got recommended by my friend, tried food with my family. Indian fusion with 5 cuisines. Tried cheesy nachos with roasted capsicum, great taste. Nice idea",positive
5556,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jan-22,5,Excellent North indian food,"I went with my friends, excellent menu choices and good service,. I enjoyed all the food. Must recommend",positive
5557,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jan-22,5,Excellent menu choices,"My friend requested to try Gujarati thali here, i visited with my friend's, good authentic and homely taste. I requested them to customize the chat and requested specially, they fulfilled my request. Excellent service and good taste.",positive
5558,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Jan-22,5,"Good taste, great experience","Various menu choices, good service, great taste. Tried veg fried rice with gobi manchurian. Excellent taste.. My friends enjoyed the food. Must recomend",positive
5559,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Dec-21,5,Nice veg place,"After seeing the review and ratings, I went to the place with my family. Good menu choices and great taste. Must recommend",positive
5560,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Dec-21,5,Nice variety and good service,"I saw few reviews and wanted to try here. Very good food choices and excellent service. Tried North Indian thali, homely taste.",positive
5561,Shivam Restaurant,Eatery,"['Restaurants', 'Vegetarian Friendly', 'Vegan Options', 'Gluten Free Options']",5.0,Dec-21,5,Variety of choices,"My friend recommended this restaurant, variety of menu choices to try. Excellent taste and good taste. We truly enjoyed the food",positive
